Group,Recipe Name,File Name,Completeness Score,Published/Removed/Merged
group_174,MERGED: Fresh Mushroomsoup,merged_049_65d496ac977bcd0001feead6.json,N/A,Merged
group_175,2018/10/19 Lunch Pancit,200_65d496da977bcd0001feebe8.json,107,Published
group_175,2018/10/19 Lunch Pancit,203_65d496da977bcd0001feebe8.json,107,Removed
group_175,MERGED: 2018/10/19 Lunch Pancit,merged_200_65d496da977bcd0001feebe8.json,N/A,Merged
group_176,Sayote Tops Bellpepper Steamed Scrambled Egg,274_65d4964d977bcd0001fee8cb.json,106,Published
group_176,Sayote Tops Bellpepper Steamed Scrambled Egg,271_65d4964d977bcd0001fee8cb.json,106,Removed
group_176,MERGED: Sayote Tops Bellpepper Steamed Scrambled Egg,merged_274_65d4964d977bcd0001fee8cb.json,N/A,Merged
group_177,Potato Vegetable Salad,034_65d496f3977bcd0001feec58.json,109,Published
group_177,Potato Vegetable Salad,037_65d496f3977bcd0001feec58.json,109,Removed
group_177,MERGED: Potato Vegetable Salad,merged_034_65d496f3977bcd0001feec58.json,N/A,Merged
group_178,Soy Chicken,181_65d49718977bcd0001feed16.json,106,Published
group_178,Soy Chicken,178_65d49718977bcd0001feed16.json,106,Removed
group_178,MERGED: Soy Chicken,merged_181_65d49718977bcd0001feed16.json,N/A,Merged
group_179,Spicy Chicken Mongolian No Rice,273_65d49653977bcd0001fee8ec.json,107,Published
group_179,Spicy Chicken Mongolian No Rice,270_65d49653977bcd0001fee8ec.json,107,Removed
group_179,MERGED: Spicy Chicken Mongolian No Rice,merged_273_65d49653977bcd0001fee8ec.json,N/A,Merged
group_180,Sautéed Cabbage And Egg Rice Alternative,075_65d49640977bcd0001fee881.json,107,Published
group_180,Sautéed Cabbage And Egg Rice Alternative,078_65d49640977bcd0001fee881.json,107,Removed
group_180,MERGED: Sautéed Cabbage And Egg Rice Alternative,merged_075_65d49640977bcd0001fee881.json,N/A,Merged
group_181,Leche Flan With Cream Cheese Salu Salos Recipe,096_65d495df977bcd0001fee665.json,105,Published
group_181,Leche Flan With Cream Cheese Salu Salos Recipe,099_65d495df977bcd0001fee665.json,105,Removed
group_181,MERGED: Leche Flan With Cream Cheese Salu Salos Recipe,merged_096_65d495df977bcd0001fee665.json,N/A,Merged
group_182,Three Cheese Halibut Red Pesto Pasta,117_65d497b0977bcd0001feefe9.json,105,Published
group_182,Three Cheese Halibut Red Pesto Pasta,114_65d497b0977bcd0001feefe9.json,105,Removed
group_182,MERGED: Three Cheese Halibut Red Pesto Pasta,merged_117_65d497b0977bcd0001feefe9.json,N/A,Merged
group_183,Broccoli White Beech Mushrooms,320_65d495f1977bcd0001fee6c9.json,106,Published
group_183,Broccoli White Beech Mushrooms,323_65d495f1977bcd0001fee6c9.json,106,Removed
group_183,MERGED: Broccoli White Beech Mushrooms,merged_320_65d495f1977bcd0001fee6c9.json,N/A,Merged
group_184,Buttered Broccoli Cauliflower Carrots,254_65d49671977bcd0001fee997.json,106,Published
group_184,Buttered Broccoli Cauliflower Carrots,257_65d49671977bcd0001fee997.json,106,Removed
group_184,MERGED: Buttered Broccoli Cauliflower Carrots,merged_254_65d49671977bcd0001fee997.json,N/A,Merged
group_185,2018/11/11 Lunch,212_65d496c8977bcd0001feeb7e.json,102,Published
group_185,2018/11/11 Lunch,209_65d496c8977bcd0001feeb7e.json,102,Removed
group_185,MERGED: 2018/11/11 Lunch,merged_212_65d496c8977bcd0001feeb7e.json,N/A,Merged
group_186,Chicken Egg Drop Soup,238_65d49699977bcd0001feea69.json,107,Published
group_186,Chicken Egg Drop Soup,235_65d49699977bcd0001feea69.json,107,Removed
group_186,MERGED: Chicken Egg Drop Soup,merged_238_65d49699977bcd0001feea69.json,N/A,Merged
group_187,Colorful Mixed Vegetables,312_65d49600977bcd0001fee726.json,105,Published
group_187,Colorful Mixed Vegetables,309_65d49600977bcd0001fee726.json,105,Removed
group_187,MERGED: Colorful Mixed Vegetables,merged_312_65d49600977bcd0001fee726.json,N/A,Merged
group_188,Chorizo Sandwich,014_65d4974c977bcd0001feee1e.json,103,Published
group_188,Chorizo Sandwich,017_65d4974c977bcd0001feee1e.json,103,Removed
group_188,MERGED: Chorizo Sandwich,merged_014_65d4974c977bcd0001feee1e.json,N/A,Merged
group_189,Buttered Garlic Clam,068_65d49659977bcd0001fee90d.json,106,Published
group_189,Buttered Garlic Clam,071_65d49659977bcd0001fee90d.json,106,Removed
group_189,MERGED: Buttered Garlic Clam,merged_068_65d49659977bcd0001fee90d.json,N/A,Merged
group_190,Toasted Squash Green Beans,299_65d49612977bcd0001fee78f.json,107,Published
group_190,Toasted Squash Green Beans,302_65d49612977bcd0001fee78f.json,107,Removed
group_190,MERGED: Toasted Squash Green Beans,merged_299_65d49612977bcd0001fee78f.json,N/A,Merged
group_191,Rainbow Salsa,352_65d495ba977bcd0001fee592.json,103,Published
group_191,Rainbow Salsa,349_65d495ba977bcd0001fee592.json,103,Removed
group_191,MERGED: Rainbow Salsa,merged_352_65d495ba977bcd0001fee592.json,N/A,Merged
group_192,Salt And Pepper Pork,070_65d49652977bcd0001fee8e4.json,106,Published
group_192,Salt And Pepper Pork,073_65d49652977bcd0001fee8e4.json,106,Removed
group_192,MERGED: Salt And Pepper Pork,merged_070_65d49652977bcd0001fee8e4.json,N/A,Merged
group_193,Mushroom Salmon Tomato Sauce,308_65d49601977bcd0001fee72e.json,109,Published
group_193,Mushroom Salmon Tomato Sauce,311_65d49601977bcd0001fee72e.json,109,Removed
group_193,MERGED: Mushroom Salmon Tomato Sauce,merged_308_65d49601977bcd0001fee72e.json,N/A,Merged
group_194,Cream Dory Bellpepper Basil,191_65d496f7977bcd0001feec6e.json,104,Published
group_194,Cream Dory Bellpepper Basil,188_65d496f7977bcd0001feec6e.json,104,Removed
group_194,MERGED: Cream Dory Bellpepper Basil,merged_191_65d496f7977bcd0001feec6e.json,N/A,Merged
group_195,Pork Nilaga,064_65d49667977bcd0001fee958.json,109,Published
group_195,Pork Nilaga,067_65d49667977bcd0001fee958.json,109,Removed
group_195,MERGED: Pork Nilaga,merged_064_65d49667977bcd0001fee958.json,N/A,Merged
group_196,Chili Parmesan Mayo Dip,100_65d495c7977bcd0001fee5e1.json,104,Published
group_196,Chili Parmesan Mayo Dip,103_65d495c7977bcd0001fee5e1.json,104,Removed
group_196,MERGED: Chili Parmesan Mayo Dip,merged_100_65d495c7977bcd0001fee5e1.json,N/A,Merged
group_197,Ice Cream Sandwich,008_65d4975f977bcd0001feee87.json,104,Published
group_197,Ice Cream Sandwich,011_65d4975f977bcd0001feee87.json,104,Removed
group_197,MERGED: Ice Cream Sandwich,merged_008_65d4975f977bcd0001feee87.json,N/A,Merged
group_198,Salmon Bellpepper Wrap,181_65d4970c977bcd0001feecd8.json,105,Published
group_198,Salmon Bellpepper Wrap,184_65d4970c977bcd0001feecd8.json,105,Removed
group_198,MERGED: Salmon Bellpepper Wrap,merged_181_65d4970c977bcd0001feecd8.json,N/A,Merged
group_199,Edamame Sesame Pancit,241_65d4968c977bcd0001feea21.json,110,Published
group_199,Edamame Sesame Pancit,244_65d4968c977bcd0001feea21.json,110,Removed
group_199,MERGED: Edamame Sesame Pancit,merged_241_65d4968c977bcd0001feea21.json,N/A,Merged
group_200,Honey Garlic Chicken Liver,253_65d49678977bcd0001fee9b8.json,106,Published
group_200,Honey Garlic Chicken Liver,250_65d49678977bcd0001fee9b8.json,106,Removed
group_200,MERGED: Honey Garlic Chicken Liver,merged_253_65d49678977bcd0001fee9b8.json,N/A,Merged
group_201,Dory Blossom Salad,298_65d4961e977bcd0001fee7d4.json,109,Published
group_201,Dory Blossom Salad,295_65d4961e977bcd0001fee7d4.json,109,Removed
group_201,MERGED: Dory Blossom Salad,merged_298_65d4961e977bcd0001fee7d4.json,N/A,Merged
group_202,Pesto Tomato Potato,293_65d49621977bcd0001fee7e3.json,105,Published
group_202,Pesto Tomato Potato,296_65d49621977bcd0001fee7e3.json,105,Removed
group_202,MERGED: Pesto Tomato Potato,merged_293_65d49621977bcd0001fee7e3.json,N/A,Merged
group_203,Adlai Goto,218_65d496bc977bcd0001feeb35.json,110,Published
group_203,Adlai Goto,215_65d496bc977bcd0001feeb35.json,110,Removed
group_203,MERGED: Adlai Goto,merged_218_65d496bc977bcd0001feeb35.json,N/A,Merged
group_204,Bacon Alog,023_65d4971a977bcd0001feed1e.json,108,Published
group_204,Bacon Alog,020_65d4971a977bcd0001feed1e.json,108,Removed
group_204,MERGED: Bacon Alog,merged_023_65d4971a977bcd0001feed1e.json,N/A,Merged
group_205,Wagyu Kebab Sticks,095_65d495ee977bcd0001fee6b9.json,107,Published
group_205,Wagyu Kebab Sticks,092_65d495ee977bcd0001fee6b9.json,107,Removed
group_205,MERGED: Wagyu Kebab Sticks,merged_095_65d495ee977bcd0001fee6b9.json,N/A,Merged
group_206,Ginisang Upo,346_65d495c4977bcd0001fee5c9.json,105,Published
group_206,Ginisang Upo,343_65d495c4977bcd0001fee5c9.json,105,Removed
group_206,MERGED: Ginisang Upo,merged_346_65d495c4977bcd0001fee5c9.json,N/A,Merged
group_207,2018/09/25 Dinner,310_65d495ff977bcd0001fee71d.json,106,Published
group_207,2018/09/25 Dinner,313_65d495ff977bcd0001fee71d.json,106,Removed
group_207,MERGED: 2018/09/25 Dinner,merged_310_65d495ff977bcd0001fee71d.json,N/A,Merged
group_208,Chicken Rosemary Thyme,213_65d496be977bcd0001feeb43.json,105,Published
group_208,Chicken Rosemary Thyme,216_65d496be977bcd0001feeb43.json,105,Removed
group_208,MERGED: Chicken Rosemary Thyme,merged_213_65d496be977bcd0001feeb43.json,N/A,Merged
group_209,"Aug 31, 2019 Dinner",147_65d49766977bcd0001feeea5.json,110,Published
group_209,"Aug 31, 2019 Dinner",144_65d49766977bcd0001feeea5.json,110,Removed
group_209,"MERGED: Aug 31, 2019 Dinner",merged_147_65d49766977bcd0001feeea5.json,N/A,Merged
group_210,Omurice,034_65d496fb977bcd0001feec87.json,104,Published
group_210,Omurice,031_65d496fb977bcd0001feec87.json,104,Removed
group_210,MERGED: Omurice,merged_034_65d496fb977bcd0001feec87.json,N/A,Merged
group_211,2018/09/24 Dinner,150_65d49755977bcd0001feee50.json,110,Published
group_211,2018/09/24 Dinner,153_65d49755977bcd0001feee50.json,110,Removed
group_211,MERGED: 2018/09/24 Dinner,merged_150_65d49755977bcd0001feee50.json,N/A,Merged
group_212,Adobong Sitaw,103_65d495b8977bcd0001fee58a.json,103,Published
group_212,Adobong Sitaw,106_65d495b8977bcd0001fee58a.json,103,Removed
group_212,MERGED: Adobong Sitaw,merged_103_65d495b8977bcd0001fee58a.json,N/A,Merged
group_213,Japchae,005_65d49778977bcd0001feef02.json,110,Published
group_213,Japchae,008_65d49778977bcd0001feef02.json,110,Removed
group_213,MERGED: Japchae,merged_005_65d49778977bcd0001feef02.json,N/A,Merged
group_214,2018/11/08 Dinner Salad,304_65d49610977bcd0001fee781.json,107,Published
group_214,2018/11/08 Dinner Salad,301_65d49610977bcd0001fee781.json,107,Removed
group_214,MERGED: 2018/11/08 Dinner Salad,merged_304_65d49610977bcd0001fee781.json,N/A,Merged
group_215,Potato Pasto With Garlic Tomato Spinach Sauce,194_65d496e7977bcd0001feec22.json,107,Published
group_215,Potato Pasto With Garlic Tomato Spinach Sauce,197_65d496e7977bcd0001feec22.json,107,Removed
group_215,MERGED: Potato Pasto With Garlic Tomato Spinach Sauce,merged_194_65d496e7977bcd0001feec22.json,N/A,Merged
group_216,Chicken Adlai Arrozcaldo,198_65d496df977bcd0001feebfd.json,108,Published
group_216,Chicken Adlai Arrozcaldo,201_65d496df977bcd0001feebfd.json,108,Removed
group_216,MERGED: Chicken Adlai Arrozcaldo,merged_198_65d496df977bcd0001feebfd.json,N/A,Merged
group_217,Avocomangoban Smoothie,056_65d49695977bcd0001feea53.json,107,Published
group_217,Avocomangoban Smoothie,053_65d49695977bcd0001feea53.json,107,Removed
group_217,MERGED: Avocomangoban Smoothie,merged_056_65d49695977bcd0001feea53.json,N/A,Merged
group_218,Pepper Chicken Paratha Bowl,112_65d497b9977bcd0001fef00f.json,105,Published
group_218,Pepper Chicken Paratha Bowl,109_65d497b9977bcd0001fef00f.json,105,Removed
group_218,MERGED: Pepper Chicken Paratha Bowl,merged_112_65d497b9977bcd0001fef00f.json,N/A,Merged
group_219,Kale Chips,348_65d495c0977bcd0001fee5b2.json,103,Published
group_219,Kale Chips,345_65d495c0977bcd0001fee5b2.json,103,Removed
group_219,MERGED: Kale Chips,merged_348_65d495c0977bcd0001fee5b2.json,N/A,Merged
group_220,Carrot Bell Pepper Omelette,239_65d49690977bcd0001feea3a.json,104,Published
group_220,Carrot Bell Pepper Omelette,242_65d49690977bcd0001feea3a.json,104,Removed
group_220,MERGED: Carrot Bell Pepper Omelette,merged_239_65d49690977bcd0001feea3a.json,N/A,Merged
group_221,2018/10/18,131_65d4978c977bcd0001feef32.json,110,Published
group_221,2018/10/18,134_65d4978c977bcd0001feef32.json,110,Removed
group_221,MERGED: 2018/10/18,merged_131_65d4978c977bcd0001feef32.json,N/A,Merged
group_222,Instant Salad,045_65d496c3977bcd0001feeb5d.json,105,Published
group_222,Instant Salad,048_65d496c3977bcd0001feeb5d.json,105,Removed
group_222,MERGED: Instant Salad,merged_045_65d496c3977bcd0001feeb5d.json,N/A,Merged
group_223,Beautiful Messveggies,078_65d4962f977bcd0001fee82d.json,108,Published
group_223,Beautiful Messveggies,081_65d4962f977bcd0001fee82d.json,108,Removed
group_223,MERGED: Beautiful Messveggies,merged_078_65d4962f977bcd0001fee82d.json,N/A,Merged
group_224,2018/11/07 Red Cabbage And Bellpepper In Tomato Puree,323_65d495e8977bcd0001fee69a.json,104,Published
group_224,2018/11/07 Red Cabbage And Bellpepper In Tomato Puree,326_65d495e8977bcd0001fee69a.json,104,Removed
group_224,MERGED: 2018/11/07 Red Cabbage And Bellpepper In Tomato Puree,merged_323_65d495e8977bcd0001fee69a.json,N/A,Merged
group_225,Glazed String Bean Mushroom,099_65d495cf977bcd0001fee610.json,106,Published
group_225,Glazed String Bean Mushroom,102_65d495cf977bcd0001fee610.json,106,Removed
group_225,MERGED: Glazed String Bean Mushroom,merged_099_65d495cf977bcd0001fee610.json,N/A,Merged
group_226,2018/10/18 Dinner,210_65d496c7977bcd0001feeb76.json,108,Published
group_226,2018/10/18 Dinner,213_65d496c7977bcd0001feeb76.json,108,Removed
group_226,MERGED: 2018/10/18 Dinner,merged_210_65d496c7977bcd0001feeb76.json,N/A,Merged
group_227,2018/10/23 Lunch Pesto Adlai,125_65d4979a977bcd0001feef7a.json,107,Published
group_227,2018/10/23 Lunch Pesto Adlai,128_65d4979a977bcd0001feef7a.json,107,Removed
group_227,MERGED: 2018/10/23 Lunch Pesto Adlai,merged_125_65d4979a977bcd0001feef7a.json,N/A,Merged
group_228,Shanghai Filling,079_65d4963f977bcd0001fee87a.json,106,Published
group_228,Shanghai Filling,076_65d4963f977bcd0001fee87a.json,106,Removed
group_228,MERGED: Shanghai Filling,merged_079_65d4963f977bcd0001fee87a.json,N/A,Merged
group_229,Dory Alog,009_65d4976f977bcd0001feeed3.json,106,Published
group_229,Dory Alog,006_65d4976f977bcd0001feeed3.json,106,Removed
group_229,MERGED: Dory Alog,merged_009_65d4976f977bcd0001feeed3.json,N/A,Merged
group_230,Beef Caldereta,077_65d49643977bcd0001fee890.json,107,Published
group_230,Beef Caldereta,074_65d49643977bcd0001fee890.json,107,Removed
group_230,MERGED: Beef Caldereta,merged_077_65d49643977bcd0001fee890.json,N/A,Merged
group_231,Beef Potato Carrot Tomato Basil Pasta,259_65d4966f977bcd0001fee988.json,110,Published
group_231,Beef Potato Carrot Tomato Basil Pasta,256_65d4966f977bcd0001fee988.json,110,Removed
group_231,MERGED: Beef Potato Carrot Tomato Basil Pasta,merged_259_65d4966f977bcd0001fee988.json,N/A,Merged
group_232,Ground Beef With Green Beans,192_65d496f6977bcd0001feec66.json,108,Published
group_232,Ground Beef With Green Beans,189_65d496f6977bcd0001feec66.json,108,Removed
group_232,MERGED: Ground Beef With Green Beans,merged_192_65d496f6977bcd0001feec66.json,N/A,Merged
group_233,Cabbage Shanghai,012_65d4975e977bcd0001feee7e.json,107,Published
group_233,Cabbage Shanghai,009_65d4975e977bcd0001feee7e.json,107,Removed
group_233,MERGED: Cabbage Shanghai,merged_012_65d4975e977bcd0001feee7e.json,N/A,Merged
group_234,Chicken Shirataki Honey Ginger,258_65d4966c977bcd0001fee977.json,107,Published
group_234,Chicken Shirataki Honey Ginger,261_65d4966c977bcd0001fee977.json,107,Removed
group_234,MERGED: Chicken Shirataki Honey Ginger,merged_258_65d4966c977bcd0001fee977.json,N/A,Merged
group_235,Pepper Chicken With Vegetables,046_65d496c1977bcd0001feeb55.json,104,Published
group_235,Pepper Chicken With Vegetables,049_65d496c1977bcd0001feeb55.json,104,Removed
group_235,MERGED: Pepper Chicken With Vegetables,merged_046_65d496c1977bcd0001feeb55.json,N/A,Merged
group_236,2019/02/05 Eggplant Omelette With Ground Beef,145_65d49763977bcd0001feee96.json,110,Published
group_236,2019/02/05 Eggplant Omelette With Ground Beef,148_65d49763977bcd0001feee96.json,110,Removed
group_236,MERGED: 2019/02/05 Eggplant Omelette With Ground Beef,merged_145_65d49763977bcd0001feee96.json,N/A,Merged
group_237,Low Cal Refreshing Salad,269_65d4965e977bcd0001fee922.json,100,Published
group_237,Low Cal Refreshing Salad,266_65d4965e977bcd0001fee922.json,100,Removed
group_237,MERGED: Low Cal Refreshing Salad,merged_269_65d4965e977bcd0001fee922.json,N/A,Merged
group_238,Garlic Soy Chicken Breast,173_65d49729977bcd0001feed64.json,110,Published
group_238,Garlic Soy Chicken Breast,170_65d49729977bcd0001feed64.json,110,Removed
group_238,MERGED: Garlic Soy Chicken Breast,merged_173_65d49729977bcd0001feed64.json,N/A,Merged
group_239,Globe Lunch 2,183_65d4970f977bcd0001feece6.json,103,Published
group_239,Globe Lunch 2,180_65d4970f977bcd0001feece6.json,103,Removed
group_239,MERGED: Globe Lunch 2,merged_183_65d4970f977bcd0001feece6.json,N/A,Merged
group_240,No Milk Chicken Sopas,186_65d49706977bcd0001feecbb.json,106,Published
group_240,No Milk Chicken Sopas,183_65d49706977bcd0001feecbb.json,106,Removed
group_240,MERGED: No Milk Chicken Sopas,merged_186_65d49706977bcd0001feecbb.json,N/A,Merged
group_241,2018/10/19 Dinner Chicken Paprika,180_65d4971d977bcd0001feed2c.json,110,Published
group_241,2018/10/19 Dinner Chicken Paprika,177_65d4971d977bcd0001feed2c.json,110,Removed
group_241,MERGED: 2018/10/19 Dinner Chicken Paprika,merged_180_65d4971d977bcd0001feed2c.json,N/A,Merged
group_242,Chicken Sandwich Filling,018_65d49741977bcd0001feede5.json,106,Published
group_242,Chicken Sandwich Filling,015_65d49741977bcd0001feede5.json,106,Removed
group_242,MERGED: Chicken Sandwich Filling,merged_018_65d49741977bcd0001feede5.json,N/A,Merged
group_243,Chicken Citrus Crabstick Pear Salad,184_65d49705977bcd0001feecb3.json,107,Published
group_243,Chicken Citrus Crabstick Pear Salad,187_65d49705977bcd0001feecb3.json,107,Removed
group_243,MERGED: Chicken Citrus Crabstick Pear Salad,merged_184_65d49705977bcd0001feecb3.json,N/A,Merged
group_244,Taragon Tuna,315_65d495f8977bcd0001fee6f6.json,104,Published
group_244,Taragon Tuna,318_65d495f8977bcd0001fee6f6.json,104,Removed
group_244,MERGED: Taragon Tuna,merged_315_65d495f8977bcd0001fee6f6.json,N/A,Merged
group_245,Spicy Carrots Tinapa,244_65d49681977bcd0001fee9eb.json,110,Published
group_245,Spicy Carrots Tinapa,247_65d49681977bcd0001fee9eb.json,110,Removed
group_245,MERGED: Spicy Carrots Tinapa,merged_244_65d49681977bcd0001fee9eb.json,N/A,Merged
group_246,Orange “Soy” Salmon,190_65d496f1977bcd0001feec50.json,103,Published
group_246,Orange “Soy” Salmon,193_65d496f1977bcd0001feec50.json,103,Removed
group_246,MERGED: Orange “Soy” Salmon,merged_190_65d496f1977bcd0001feec50.json,N/A,Merged
group_247,Ground Beef Caldereta,038_65d496ef977bcd0001feec49.json,108,Published
group_247,Ground Beef Caldereta,035_65d496ef977bcd0001feec49.json,108,Removed
group_247,MERGED: Ground Beef Caldereta,merged_038_65d496ef977bcd0001feec49.json,N/A,Merged
group_248,Zucchini Tomato Thyme Skillet,344_65d495c9977bcd0001fee5e9.json,106,Published
group_248,Zucchini Tomato Thyme Skillet,341_65d495c9977bcd0001fee5e9.json,106,Removed
group_248,MERGED: Zucchini Tomato Thyme Skillet,merged_344_65d495c9977bcd0001fee5e9.json,N/A,Merged
group_249,Chicken Corn Citrus Salad,193_65d496e9977bcd0001feec28.json,108,Published
group_249,Chicken Corn Citrus Salad,196_65d496e9977bcd0001feec28.json,108,Removed
group_249,MERGED: Chicken Corn Citrus Salad,merged_193_65d496e9977bcd0001feec28.json,N/A,Merged
group_250,2018/11/07 Lunch Garlic Sesame Asparagus,314_65d495fd977bcd0001fee715.json,104,Published
group_250,2018/11/07 Lunch Garlic Sesame Asparagus,311_65d495fd977bcd0001fee715.json,104,Removed
group_250,MERGED: 2018/11/07 Lunch Garlic Sesame Asparagus,merged_314_65d495fd977bcd0001fee715.json,N/A,Merged
group_251,Adlai Red Cabbage,224_65d496b2977bcd0001feeafc.json,100,Published
group_251,Adlai Red Cabbage,221_65d496b2977bcd0001feeafc.json,100,Removed
group_251,MERGED: Adlai Red Cabbage,merged_224_65d496b2977bcd0001feeafc.json,N/A,Merged
group_252,Beef Yakiniku Mackerel Meal,152_65d49756977bcd0001feee57.json,110,Published
group_252,Beef Yakiniku Mackerel Meal,149_65d49756977bcd0001feee57.json,110,Removed
group_252,MERGED: Beef Yakiniku Mackerel Meal,merged_152_65d49756977bcd0001feee57.json,N/A,Merged
group_253,Cafe France Bacon Potato Salad,174_65d49721977bcd0001feed40.json,107,Published
group_253,Cafe France Bacon Potato Salad,177_65d49721977bcd0001feed40.json,107,Removed
group_253,MERGED: Cafe France Bacon Potato Salad,merged_174_65d49721977bcd0001feed40.json,N/A,Merged
group_254,Hawaiian Seafood Red Salad,021_65d49717977bcd0001feed0d.json,107,Published
group_254,Hawaiian Seafood Red Salad,024_65d49717977bcd0001feed0d.json,107,Removed
group_254,MERGED: Hawaiian Seafood Red Salad,merged_021_65d49717977bcd0001feed0d.json,N/A,Merged
group_255,Teryaki Sukiyaki,253_65d49673977bcd0001fee99e.json,106,Published
group_255,Teryaki Sukiyaki,256_65d49673977bcd0001fee99e.json,106,Removed
group_255,MERGED: Teryaki Sukiyaki,merged_253_65d49673977bcd0001fee99e.json,N/A,Merged
group_256,Refreshing Salsa,334_65d495d9977bcd0001fee646.json,107,Published
group_256,Refreshing Salsa,331_65d495d9977bcd0001fee646.json,107,Removed
group_256,MERGED: Refreshing Salsa,merged_334_65d495d9977bcd0001fee646.json,N/A,Merged
group_257,Grilled Tomato Thyme,104_65d495b6977bcd0001fee57b.json,102,Published
group_257,Grilled Tomato Thyme,107_65d495b6977bcd0001fee57b.json,102,Removed
group_257,MERGED: Grilled Tomato Thyme,merged_104_65d495b6977bcd0001fee57b.json,N/A,Merged
group_258,Tuna In Citrus Soy Sauce,046_65d496cb977bcd0001feeb8d.json,109,Published
group_258,Tuna In Citrus Soy Sauce,043_65d496cb977bcd0001feeb8d.json,109,Removed
group_258,MERGED: Tuna In Citrus Soy Sauce,merged_046_65d496cb977bcd0001feeb8d.json,N/A,Merged
group_259,2018/10/04 Dinner Salmon And Chicken,161_65d4973e977bcd0001feedd5.json,109,Published
group_259,2018/10/04 Dinner Salmon And Chicken,158_65d4973e977bcd0001feedd5.json,109,Removed
group_259,MERGED: 2018/10/04 Dinner Salmon And Chicken,merged_161_65d4973e977bcd0001feedd5.json,N/A,Merged
group_260,Tomato Basil Penne Pasta,252_65d4967b977bcd0001fee9c9.json,106,Published
group_260,Tomato Basil Penne Pasta,249_65d4967b977bcd0001fee9c9.json,106,Removed
group_260,MERGED: Tomato Basil Penne Pasta,merged_252_65d4967b977bcd0001fee9c9.json,N/A,Merged
group_261,Potato Carrot In Coconut Oil,303_65d4960c977bcd0001fee76b.json,103,Published
group_261,Potato Carrot In Coconut Oil,306_65d4960c977bcd0001fee76b.json,103,Removed
